order_id,customer_id,store_id,order_date,order_status,payment_method,shipping_cost
10474,5225,101,2024-02-19,Completed,PayPal,14.99
10475,5343,102,2024-02-19,Completed,Store Financing,0.0
10476,5850,102,2024-02-19,Completed,PayPal,0.0
10477,5152,101,2024-02-19,Completed,Store Financing,24.99
10478,6480,106,2024-02-19,Completed,Credit Card,0.0
10479,6491,101,2024-02-19,Completed,Bank Transfer,24.99
10480,5852,101,2024-02-20,Returned,Store Financing,24.99
10481,6227,101,2024-02-20,Completed,Bank Transfer,9.99
10482,5251,101,2024-02-20,Completed,PayPal,9.99
10483,5018,104,2024-02-20,Completed,Apple Pay,0.0
10484,6484,108,2024-02-20,Completed,Credit Card,0.0
10485,5831,101,2024-02-20,Completed,Apple Pay,24.99
10486,5007,101,2024-02-20,Completed,PayPal,14.99
10487,6441,101,2024-02-20,Completed,Bank Transfer,9.99
10488,6357,101,2024-02-20,Completed,Store Financing,14.99
10489,5577,101,2024-02-20,Completed,Credit Card,0.0
10490,5208,103,2024-02-20,Cancelled,Credit Card,0.0
10491,5087,103,2024-02-20,Returned,Store Financing,0.0
10492,5675,101,2024-02-20,Completed,Bank Transfer,14.99
10493,5505,101,2024-02-20,Completed,Bank Transfer,14.99
10494,6285,105,2024-02-21,Cancelled,PayPal,0.0
10495,5615,101,2024-02-21,Completed,PayPal,9.99
10496,5200,104,2024-02-21,Completed,Bank Transfer,0.0
10497,5369,101,2024-02-21,Completed,PayPal,14.99
10498,6453,102,2024-02-21,Completed,PayPal,0.0
10499,6169,101,2024-02-21,Completed,Apple Pay,14.99
10500,5622,102,2024-02-21,Completed,Bank Transfer,0.0
10501,6093,101,2024-02-21,Completed,Store Financing,0.0
10502,6454,101,2024-02-21,Completed,PayPal,0.0
10503,6033,107,2024-02-22,Completed,Store Financing,0.0
10504,5100,106,2024-02-22,Completed,Bank Transfer,0.0
10505,5235,101,2024-02-22,Completed,PayPal,9.99
10506,5001,101,2024-02-22,Completed,Credit Card,0.0
10507,5100,101,2024-02-22,Completed,Credit Card,9.99
10508,5201,101,2024-02-22,Completed,Apple Pay,0.0
10509,5636,108,2024-02-22,Completed,Bank Transfer,0.0
10510,5459,101,2024-02-22,Completed,Store Financing,0.0
10511,6175,101,2024-02-22,Completed,Store Financing,14.99
10512,5850,102,2024-02-22,Completed,PayPal,0.0
10513,5002,101,2024-02-23,Completed,Credit Card,0.0
10514,5744,101,2024-02-23,Completed,Credit Card,9.99
10515,5587,101,2024-02-23,Completed,Bank Transfer,0.0
10516,6262,104,2024-02-23,Completed,PayPal,0.0
10517,5224,106,2024-02-23,Completed,Bank Transfer,0.0
10518,5482,102,2024-02-23,Completed,Store Financing,0.0
10519,6175,101,2024-02-24,Completed,Store Financing,0.0
10520,6326,103,2024-02-24,Completed,Store Financing,0.0
10521,5209,102,2024-02-24,Completed,Store Financing,0.0
10522,5577,101,2024-02-24,Completed,Bank Transfer,0.0
10523,5775,101,2024-02-24,Completed,Credit Card,0.0
10524,5087,104,2024-02-24,Completed,Bank Transfer,0.0
10525,5679,105,2024-02-24,Completed,Store Financing,0.0
10526,5683,101,2024-02-24,Completed,PayPal,9.99
10527,5025,101,2024-02-24,Completed,Bank Transfer,0.0
10528,6016,105,2024-02-25,Completed,PayPal,0.0
10529,6094,101,2024-02-25,Completed,PayPal,14.99
10530,6093,101,2024-02-25,Completed,Credit Card,14.99
10531,5185,101,2024-02-25,Completed,PayPal,9.99
10532,5958,102,2024-02-25,Completed,Bank Transfer,0.0
10533,6484,108,2024-02-25,Completed,Store Financing,0.0
10534,5392,101,2024-02-25,Completed,Store Financing,0.0
10535,5672,104,2024-02-26,Completed,Credit Card,0.0
10536,6125,101,2024-02-26,Completed,PayPal,24.99
10537,6343,101,2024-02-26,Completed,PayPal,24.99
10538,5587,101,2024-02-26,Completed,PayPal,14.99
10539,6033,107,2024-02-26,Completed,Store Financing,0.0
10540,6429,102,2024-02-26,Completed,PayPal,0.0
10541,5100,106,2024-02-26,Completed,Apple Pay,0.0
10542,5754,101,2024-02-26,Completed,Apple Pay,24.99
10543,5597,102,2024-02-26,Completed,Bank Transfer,0.0
10544,5571,102,2024-02-26,Returned,Apple Pay,0.0
10545,5438,101,2024-02-26,Completed,Apple Pay,0.0
10546,5418,101,2024-02-26,Completed,PayPal,24.99
10547,5017,105,2024-02-27,Cancelled,Apple Pay,0.0
10548,6303,101,2024-02-27,Completed,Apple Pay,9.99
10549,5389,107,2024-02-27,Completed,Credit Card,0.0
10550,5349,101,2024-02-27,Completed,Bank Transfer,14.99
10551,6171,101,2024-02-27,Completed,Store Financing,24.99
10552,5869,107,2024-02-27,Completed,Credit Card,0.0
10553,5170,101,2024-02-27,Completed,Store Financing,14.99
10554,5235,107,2024-02-27,Returned,Apple Pay,0.0
10555,5173,106,2024-02-27,Completed,PayPal,0.0
10556,5033,101,2024-02-28,Completed,Bank Transfer,14.99
10557,5433,102,2024-02-28,Completed,PayPal,0.0
10558,6472,107,2024-02-28,Completed,PayPal,0.0
10559,6033,107,2024-02-28,Completed,Apple Pay,0.0
10560,5173,106,2024-02-28,Completed,PayPal,0.0
10561,6396,101,2024-02-28,Completed,PayPal,24.99
10562,6142,101,2024-02-28,Completed,Bank Transfer,9.99
10563,5786,104,2024-02-28,Completed,Store Financing,0.0
10564,5941,101,2024-02-28,Returned,PayPal,9.99
10565,5104,102,2024-02-28,Completed,PayPal,0.0
10566,6498,107,2024-02-28,Completed,Apple Pay,0.0
10567,6381,104,2024-02-28,Completed,Credit Card,0.0
10568,5335,101,2024-02-29,Completed,Store Financing,9.99
10569,5834,101,2024-02-29,Completed,Credit Card,9.99
10570,5438,108,2024-02-29,Completed,PayPal,0.0
10571,5173,105,2024-02-29,Completed,Store Financing,0.0
10572,5837,104,2024-02-29,Completed,Bank Transfer,0.0
10573,5215,107,2024-02-29,Completed,Store Financing,0.0
10574,6337,101,2024-02-29,Completed,Apple Pay,9.99
10575,5087,101,2024-02-29,Completed,Bank Transfer,14.99
10576,6171,101,2024-02-29,Completed,Credit Card,14.99
10577,5229,101,2024-02-29,Completed,Credit Card,9.99
10578,6010,101,2024-02-29,Completed,Store Financing,24.99
10579,5628,101,2024-03-01,Completed,Apple Pay,9.99
10580,5283,108,2024-03-01,Completed,Bank Transfer,0.0
10581,6341,101,2024-03-01,Completed,PayPal,14.99
10582,5630,102,2024-03-01,Completed,Credit Card,0.0
10583,6491,101,2024-03-01,Completed,Apple Pay,14.99
10584,5371,107,2024-03-01,Completed,PayPal,0.0
10585,5502,105,2024-03-01,Completed,Credit Card,0.0
10586,5998,108,2024-03-02,Completed,Store Financing,0.0
10587,6326,103,2024-03-02,Completed,Credit Card,0.0
10588,5869,107,2024-03-02,Completed,PayPal,0.0
10589,6435,101,2024-03-02,Completed,Apple Pay,24.99
10590,5138,107,2024-03-02,Returned,Bank Transfer,0.0
10591,5225,101,2024-03-02,Completed,Apple Pay,24.99
10592,6472,101,2024-03-02,Completed,PayPal,14.99
10593,6498,101,2024-03-02,Completed,Credit Card,0.0
10594,6141,102,2024-03-02,Completed,Bank Transfer,0.0
10595,5658,101,2024-03-02,Completed,Credit Card,24.99
10596,5077,102,2024-03-02,Completed,Apple Pay,0.0
10597,5234,101,2024-03-02,Completed,PayPal,14.99
10598,6283,102,2024-03-02,Completed,PayPal,0.0
10599,6142,101,2024-03-02,Completed,Credit Card,9.99
10600,5732,101,2024-03-02,Completed,Store Financing,24.99
10601,5456,106,2024-03-02,Completed,Apple Pay,0.0
10602,5076,103,2024-03-03,Completed,Bank Transfer,0.0
10603,6441,105,2024-03-03,Completed,PayPal,0.0
10604,5234,101,2024-03-03,Completed,Store Financing,14.99
10605,5345,101,2024-03-03,Completed,PayPal,14.99
10606,5869,108,2024-03-03,Completed,Bank Transfer,0.0
10607,6170,101,2024-03-03,Completed,PayPal,9.99
10608,6210,101,2024-03-03,Completed,PayPal,14.99
10609,5229,101,2024-03-03,Completed,Bank Transfer,14.99
10610,5038,105,2024-03-03,Completed,Store Financing,0.0
10611,5390,101,2024-03-03,Completed,Store Financing,14.99
10612,6033,108,2024-03-04,Completed,Bank Transfer,0.0
10613,6210,101,2024-03-04,Completed,Store Financing,14.99
10614,5290,101,2024-03-04,Completed,PayPal,24.99
10615,5423,104,2024-03-04,Completed,PayPal,0.0
10616,5456,101,2024-03-04,Completed,Store Financing,14.99
10617,6326,101,2024-03-04,Completed,Apple Pay,24.99
10618,5349,107,2024-03-05,Completed,Bank Transfer,0.0
10619,5363,103,2024-03-05,Completed,Bank Transfer,0.0
10620,6016,105,2024-03-05,Completed,Apple Pay,0.0
10621,6207,101,2024-03-05,Cancelled,Apple Pay,0.0
10622,6004,101,2024-03-05,Completed,Apple Pay,14.99
10623,5229,106,2024-03-05,Completed,Store Financing,0.0
10624,5941,101,2024-03-05,Completed,PayPal,0.0
10625,5427,101,2024-03-05,Completed,Apple Pay,9.99
10626,6167,102,2024-03-05,Completed,Store Financing,0.0
10627,5235,101,2024-03-05,Completed,Credit Card,0.0
10628,5635,105,2024-03-05,Completed,Credit Card,0.0
10629,5092,101,2024-03-05,Completed,Credit Card,0.0
10630,6339,103,2024-03-06,Completed,Store Financing,0.0
10631,6357,101,2024-03-06,Completed,PayPal,24.99
10632,5831,102,2024-03-06,Completed,Store Financing,0.0
10633,5002,101,2024-03-06,Cancelled,PayPal,9.99
10634,5547,103,2024-03-06,Completed,PayPal,0.0
10635,6033,108,2024-03-06,Returned,Store Financing,0.0
10636,6422,101,2024-03-06,Completed,Bank Transfer,0.0
10637,6247,101,2024-03-06,Returned,Store Financing,9.99
10638,5930,102,2024-03-06,Completed,Store Financing,0.0
10639,5860,103,2024-03-07,Completed,Apple Pay,0.0
10640,5117,101,2024-03-07,Completed,Bank Transfer,24.99
10641,5481,101,2024-03-07,Completed,Bank Transfer,14.99
10642,5298,106,2024-03-07,Completed,Store Financing,0.0
10643,5932,101,2024-03-07,Completed,Bank Transfer,0.0
10644,5892,101,2024-03-07,Completed,Store Financing,0.0
10645,6341,101,2024-03-07,Completed,Apple Pay,14.99
10646,5229,105,2024-03-07,Completed,Credit Card,0.0
10647,5490,101,2024-03-07,Completed,Store Financing,14.99
10648,5910,101,2024-03-07,Completed,Credit Card,14.99
10649,6016,101,2024-03-07,Returned,Apple Pay,24.99
10650,6481,107,2024-03-08,Completed,PayPal,0.0
10651,6011,101,2024-03-08,Returned,Apple Pay,9.99
10652,6349,102,2024-03-08,Completed,Credit Card,0.0
10653,5427,106,2024-03-08,Completed,PayPal,0.0
10654,5658,102,2024-03-08,Completed,Apple Pay,0.0
10655,5067,101,2024-03-08,Completed,Store Financing,14.99
10656,6137,107,2024-03-08,Completed,Apple Pay,0.0
10657,6386,107,2024-03-08,Completed,Bank Transfer,0.0
10658,6381,103,2024-03-08,Returned,Store Financing,0.0
10659,6010,101,2024-03-08,Completed,Bank Transfer,9.99
10660,5808,103,2024-03-08,Completed,Apple Pay,0.0
10661,5225,101,2024-03-08,Completed,Bank Transfer,0.0
10662,6326,103,2024-03-08,Completed,Bank Transfer,0.0
10663,6141,101,2024-03-09,Completed,Apple Pay,24.99
10664,5986,101,2024-03-09,Completed,Bank Transfer,0.0
10665,5544,103,2024-03-09,Completed,PayPal,0.0
10666,5209,101,2024-03-09,Completed,Bank Transfer,24.99
10667,5638,101,2024-03-09,Completed,PayPal,0.0
10668,5786,101,2024-03-09,Completed,PayPal,24.99
10669,6110,101,2024-03-09,Completed,Store Financing,24.99
10670,6093,101,2024-03-09,Completed,Bank Transfer,14.99
10671,5162,101,2024-03-09,Completed,PayPal,0.0
10672,6172,101,2024-03-09,Completed,PayPal,14.99
10673,5869,101,2024-03-10,Completed,Bank Transfer,0.0
10674,5638,102,2024-03-10,Completed,Apple Pay,0.0
10675,5840,101,2024-03-10,Completed,Store Financing,0.0
10676,6326,103,2024-03-10,Completed,Store Financing,0.0
10677,6217,101,2024-03-10,Completed,Apple Pay,0.0
10678,6339,101,2024-03-10,Completed,Apple Pay,9.99
10679,5481,101,2024-03-10,Completed,Bank Transfer,0.0
10680,6048,101,2024-03-10,Completed,Apple Pay,14.99
10681,5529,101,2024-03-10,Completed,Credit Card,0.0
10682,5775,101,2024-03-10,Completed,Store Financing,0.0
10683,6441,101,2024-03-10,Completed,Credit Card,0.0
10684,6107,101,2024-03-10,Returned,Store Financing,9.99
10685,6247,101,2024-03-10,Completed,PayPal,14.99
10686,5067,101,2024-03-10,Completed,Credit Card,9.99
10687,5209,101,2024-03-10,Completed,PayPal,14.99
10688,6210,101,2024-03-11,Completed,Apple Pay,14.99
10689,6021,101,2024-03-11,Completed,Bank Transfer,0.0
10690,5087,101,2024-03-11,Completed,Bank Transfer,0.0
10691,6348,101,2024-03-11,Completed,Bank Transfer,14.99
10692,5954,102,2024-03-11,Completed,PayPal,0.0
10693,6033,101,2024-03-11,Completed,Apple Pay,24.99
10694,6455,101,2024-03-11,Completed,Store Financing,0.0
10695,5822,102,2024-03-12,Completed,Credit Card,0.0
10696,5643,101,2024-03-12,Completed,Bank Transfer,9.99
10697,6118,101,2024-03-12,Completed,PayPal,9.99
10698,6461,101,2024-03-12,Completed,Apple Pay,0.0
10699,5335,101,2024-03-12,Completed,Bank Transfer,14.99
10700,5346,103,2024-03-12,Completed,Bank Transfer,0.0
10701,5601,101,2024-03-12,Completed,Apple Pay,9.99
10702,6137,107,2024-03-12,Completed,Credit Card,0.0
10703,5645,101,2024-03-12,Completed,Store Financing,9.99
10704,5070,107,2024-03-13,Completed,PayPal,0.0
10705,6429,101,2024-03-13,Completed,Credit Card,0.0
10706,6171,101,2024-03-13,Completed,Store Financing,9.99
10707,5040,101,2024-03-13,Completed,Store Financing,0.0
10708,5508,108,2024-03-13,Completed,Apple Pay,0.0
10709,6175,101,2024-03-13,Completed,Apple Pay,14.99
10710,5587,101,2024-03-13,Completed,PayPal,9.99
10711,6182,101,2024-03-13,Completed,Bank Transfer,14.99
10712,6016,101,2024-03-14,Completed,PayPal,14.99
10713,5625,101,2024-03-14,Completed,Bank Transfer,24.99
10714,5949,101,2024-03-14,Completed,Bank Transfer,9.99
10715,5464,101,2024-03-14,Completed,Apple Pay,9.99
10716,5342,102,2024-03-14,Completed,PayPal,0.0
10717,5188,101,2024-03-14,Returned,Store Financing,14.99
10718,5604,101,2024-03-14,Cancelled,PayPal,24.99
10719,5998,101,2024-03-14,Completed,Bank Transfer,24.99
10720,5892,101,2024-03-14,Completed,Bank Transfer,0.0
10721,5173,105,2024-03-15,Completed,PayPal,0.0
10722,5170,105,2024-03-15,Completed,Bank Transfer,0.0
10723,6175,101,2024-03-15,Completed,Credit Card,0.0
10724,5025,101,2024-03-15,Completed,Bank Transfer,14.99
10725,6453,101,2024-03-15,Completed,Credit Card,0.0
10726,6268,101,2024-03-15,Completed,Store Financing,14.99
10727,5587,101,2024-03-15,Completed,Credit Card,9.99
10728,6381,104,2024-03-16,Completed,Apple Pay,0.0
10729,6029,101,2024-03-16,Completed,PayPal,0.0
10730,5224,101,2024-03-16,Completed,Store Financing,9.99
10731,5208,101,2024-03-16,Completed,Bank Transfer,9.99
10732,5341,101,2024-03-16,Completed,Store Financing,0.0
10733,5645,104,2024-03-16,Completed,Store Financing,0.0
10734,6406,102,2024-03-16,Completed,Credit Card,0.0
10735,5423,103,2024-03-16,Returned,Apple Pay,0.0
10736,5002,101,2024-03-16,Completed,Apple Pay,0.0
10737,6459,101,2024-03-16,Completed,Store Financing,14.99
10738,5589,101,2024-03-16,Completed,Store Financing,24.99
10739,5043,101,2024-03-16,Completed,Apple Pay,9.99
10740,5541,101,2024-03-16,Completed,Store Financing,24.99
10741,6339,104,2024-03-16,Completed,Apple Pay,0.0
10742,5751,102,2024-03-16,Completed,Bank Transfer,0.0
10743,6029,102,2024-03-16,Completed,Apple Pay,0.0
10744,5418,102,2024-03-17,Completed,Credit Card,0.0
10745,6200,102,2024-03-17,Completed,PayPal,0.0
10746,5822,102,2024-03-17,Completed,Bank Transfer,0.0
10747,6498,101,2024-03-17,Completed,Store Financing,0.0
10748,5606,101,2024-03-17,Returned,Apple Pay,0.0
10749,6308,101,2024-03-17,Completed,Credit Card,0.0
10750,5021,101,2024-03-17,Completed,Store Financing,9.99
10751,6262,101,2024-03-17,Completed,Credit Card,24.99
10752,6217,108,2024-03-17,Cancelled,PayPal,0.0
10753,6498,101,2024-03-17,Cancelled,Apple Pay,24.99
10754,5271,101,2024-03-17,Completed,Credit Card,9.99
10755,5229,106,2024-03-17,Completed,PayPal,0.0
10756,6326,104,2024-03-17,Completed,Store Financing,0.0
10757,5459,101,2024-03-17,Completed,Apple Pay,0.0
10758,6010,102,2024-03-17,Completed,PayPal,0.0
10759,5418,102,2024-03-17,Completed,Credit Card,0.0
10760,6171,102,2024-03-18,Completed,Credit Card,0.0
10761,6362,101,2024-03-18,Completed,Apple Pay,24.99
10762,5225,101,2024-03-18,Completed,Apple Pay,0.0
10763,6281,102,2024-03-18,Completed,Bank Transfer,0.0
10764,6050,104,2024-03-18,Completed,Credit Card,0.0
10765,6043,101,2024-03-18,Completed,Apple Pay,9.99
10766,5956,101,2024-03-18,Completed,Store Financing,0.0
10767,6326,104,2024-03-18,Completed,Store Financing,0.0
10768,5875,101,2024-03-18,Completed,Store Financing,14.99
10769,5427,101,2024-03-18,Completed,Store Financing,14.99
10770,6285,106,2024-03-18,Cancelled,Store Financing,0.0
10771,5754,101,2024-03-18,Completed,PayPal,0.0
10772,5342,102,2024-03-18,Returned,PayPal,0.0
10773,5008,101,2024-03-18,Completed,Store Financing,0.0
10774,6498,101,2024-03-19,Completed,Apple Pay,24.99
10775,5892,106,2024-03-19,Completed,Credit Card,0.0
10776,5351,101,2024-03-19,Completed,Credit Card,9.99
10777,5076,101,2024-03-19,Completed,PayPal,9.99
10778,5511,106,2024-03-19,Completed,PayPal,0.0
10779,5579,101,2024-03-19,Completed,Bank Transfer,24.99
10780,5351,101,2024-03-19,Completed,PayPal,9.99
10781,5007,103,2024-03-19,Completed,Apple Pay,0.0
10782,6178,101,2024-03-19,Completed,Credit Card,24.99
10783,6033,108,2024-03-19,Completed,Credit Card,0.0
10784,6441,101,2024-03-19,Completed,Apple Pay,24.99
10785,5928,103,2024-03-19,Completed,Bank Transfer,0.0
10786,5215,101,2024-03-19,Completed,Bank Transfer,14.99
10787,5298,101,2024-03-19,Completed,Store Financing,9.99
10788,5436,101,2024-03-20,Completed,PayPal,24.99
10789,6172,108,2024-03-20,Completed,Credit Card,0.0
10790,6229,107,2024-03-20,Completed,Bank Transfer,0.0
10791,5077,101,2024-03-20,Completed,PayPal,0.0
10792,6247,101,2024-03-20,Completed,Apple Pay,0.0
10793,6088,101,2024-03-20,Cancelled,Credit Card,9.99
10794,5595,101,2024-03-21,Completed,Apple Pay,14.99
10795,5229,106,2024-03-21,Completed,Bank Transfer,0.0
10796,5630,101,2024-03-21,Completed,Apple Pay,14.99
10797,5007,103,2024-03-21,Completed,Store Financing,0.0
10798,5822,101,2024-03-21,Completed,Credit Card,24.99
10799,5541,106,2024-03-21,Completed,Bank Transfer,0.0
10800,6125,102,2024-03-21,Completed,PayPal,0.0
10801,5822,102,2024-03-21,Completed,PayPal,0.0
10802,6004,101,2024-03-21,Completed,Apple Pay,14.99
10803,5138,108,2024-03-22,Completed,PayPal,0.0
10804,5987,101,2024-03-22,Completed,Apple Pay,14.99
10805,5427,101,2024-03-22,Completed,Store Financing,24.99
10806,6016,106,2024-03-22,Completed,Apple Pay,0.0
10807,5066,108,2024-03-22,Completed,Bank Transfer,0.0
10808,6281,102,2024-03-22,Completed,PayPal,0.0
10809,5740,107,2024-03-22,Completed,PayPal,0.0
10810,5892,101,2024-03-22,Completed,Store Financing,9.99
10811,6185,101,2024-03-23,Completed,Store Financing,0.0
10812,5357,105,2024-03-23,Returned,Apple Pay,0.0
10813,5388,102,2024-03-23,Completed,Bank Transfer,0.0
10814,5421,103,2024-03-23,Completed,Apple Pay,0.0
10815,5861,101,2024-03-23,Completed,Store Financing,14.99
10816,5896,105,2024-03-23,Completed,PayPal,0.0
10817,6175,101,2024-03-23,Completed,Store Financing,9.99
10818,5927,104,2024-03-23,Completed,PayPal,0.0
10819,6011,101,2024-03-23,Completed,Store Financing,14.99
10820,5959,108,2024-03-24,Completed,Bank Transfer,0.0
10821,5063,101,2024-03-24,Completed,Store Financing,14.99
10822,5394,101,2024-03-24,Completed,Apple Pay,9.99
10823,5632,102,2024-03-24,Completed,Store Financing,0.0
10824,5087,101,2024-03-24,Completed,Credit Card,14.99
10825,5482,102,2024-03-24,Completed,Store Financing,0.0
10826,5511,106,2024-03-24,Completed,Apple Pay,0.0
10827,5767,101,2024-03-24,Completed,Bank Transfer,14.99
10828,5645,101,2024-03-24,Completed,Apple Pay,24.99
10829,6141,102,2024-03-25,Completed,PayPal,0.0
10830,5603,108,2024-03-25,Completed,PayPal,0.0
10831,6417,101,2024-03-25,Completed,Apple Pay,24.99
10832,6381,104,2024-03-25,Completed,Credit Card,0.0
10833,6175,101,2024-03-25,Completed,Credit Card,0.0
10834,5571,101,2024-03-25,Completed,Store Financing,9.99
10835,5427,106,2024-03-25,Cancelled,Credit Card,0.0
10836,6035,101,2024-03-25,Completed,Store Financing,0.0
10837,5783,101,2024-03-25,Completed,Store Financing,0.0
10838,6228,101,2024-03-25,Completed,Bank Transfer,0.0
10839,6131,102,2024-03-25,Completed,Bank Transfer,0.0
10840,5860,103,2024-03-25,Completed,Store Financing,0.0
10841,5229,105,2024-03-26,Completed,Apple Pay,0.0
